selector_max_inner_origins,direction,seed,horizon,relative_origin,transition_order,transition_window,transition_smoothness,transition_window_post_fraction,start_order,start_window,start_smoothness,start_window_post_fraction,target_order,target_window,target_smoothness,target_window_post_fraction,abs_smoothness_gap_to_target,order_match_target,window_match_target,discrete_config_match_target
5,low_to_high,0,1,-12,1,72,0.13890989190447336,0.0,1,72,0.13890989190447336,0.0,3,24,0.6686759973862445,0.0,0.5297661054817712,0.0,0.0,0.0
5,low_to_high,0,1,-9,1,72,0.25341884512777757,0.0,1,72,0.25341884512777757,0.0,3,24,0.6791183543827918,0.0,0.4256995092550142,0.0,0.0,0.0
5,low_to_high,0,1,-6,3,24,0.8483987877740409,0.0,3,24,0.8483987877740409,0.0,3,24,0.6934065479239558,0.0,0.15499223985008503,1.0,1.0,1.0
5,low_to_high,0,1,-3,3,48,0.78939014813179,0.0,3,48,0.78939014813179,0.0,3,48,0.645666140370951,0.0,0.14372400776083893,1.0,1.0,1.0
5,low_to_high,0,1,0,1,72,0.16465487611180235,0.0,1,72,0.16465487611180235,0.0,2,48,0.23763136680100735,0.0,0.072976490689205,0.0,0.0,0.0
5,low_to_high,0,1,3,1,24,0.45577744504925255,0.125,2,48,0.9929201103081956,0.0625,1,48,0.4272035276031966,0.0625,0.028573917446055974,1.0,0.0,0.0
5,low_to_high,0,1,6,1,72,0.3529876260836117,0.08333333333333333,2,48,0.9970311113943738,0.125,1,48,0.3677995636478256,0.125,0.014811937564213895,1.0,0.0,0.0
5,low_to_high,0,1,9,1,24,0.33622371451247834,0.375,2,48,0.9999990215052298,0.1875,2,72,0.987652689889689,0.125,0.6514289753772107,0.0,0.0,0.0
5,low_to_high,0,1,12,1,24,0.5580205031465739,0.5,2,72,0.9900072486763127,0.16666666666666666,1,24,0.4096616253031215,0.5,0.14835887784345242,1.0,1.0,1.0
5,low_to_high,0,1,15,1,48,0.41307896709722713,0.3125,2,72,0.9929086774202062,0.20833333333333334,3,48,0.9876478095294607,0.3125,0.5745688424322336,0.0,1.0,0.0
5,low_to_high,0,1,18,2,72,0.9917484553210394,0.25,3,48,0.9999953170608857,0.375,2,72,0.993913530207974,0.25,0.002165074886934626,1.0,1.0,1.0
5,low_to_high,0,1,21,3,24,0.9808500351556575,0.875,2,72,0.9981602337182937,0.2916666666666667,3,48,0.9955442148725043,0.4375,0.014694179716846834,1.0,0.0,0.0
5,low_to_high,0,1,24,2,72,0.999998276326873,0.3333333333333333,2,72,0.9999985811628221,0.3333333333333333,2,72,0.9999936216916763,0.3333333333333333,4.6546351967213795e-06,1.0,1.0,1.0
5,low_to_high,0,1,27,2,72,1.00000035924574,0.375,2,72,0.9999986160093113,0.375,2,72,1.00000035924574,0.375,0.0,1.0,1.0,1.0
5,low_to_high,0,1,30,2,72,1.00000035924574,0.4166666666666667,2,72,1.00000035924574,0.4166666666666667,2,72,0.9999990443027019,0.4166666666666667,1.314943038122074e-06,1.0,1.0,1.0
5,low_to_high,0,1,33,2,72,0.9979908545616133,0.4583333333333333,3,48,0.9999939036535136,0.6875,2,72,1.00000035924574,0.4583333333333333,0.0020095046841267505,1.0,1.0,1.0
5,low_to_high,0,1,36,1,48,3.045995807355589e-08,0.75,1,72,0.5636405258456784,0.5,2,72,1.00000035924574,0.5,1.000000328785782,0.0,0.0,0.0
5,low_to_high,0,1,39,1,24,0.8015503208907816,1.0,1,72,0.9324070350964228,0.5416666666666666,1,48,0.7954571076169626,0.8125,0.006093213273818954,1.0,0.0,0.0
5,low_to_high,0,1,42,1,24,0.7925358224192975,1.0,1,24,0.9835910053939791,1.0,1,24,0.7935497817986107,1.0,0.0010139593793131452,1.0,1.0,1.0
5,low_to_high,0,1,45,1,72,0.8311231783568347,0.625,1,24,0.9993263684858263,1.0,1,72,0.8316037424762999,0.625,0.00048056411946517663,1.0,1.0,1.0
5,low_to_high,0,1,48,1,24,0.8547530096413878,1.0,1,24,0.9841994669520773,1.0,1,24,0.8549285145934408,1.0,0.000175504952052985,1.0,1.0,1.0
5,low_to_high,0,1,51,2,72,1.00000035924574,0.7083333333333334,1,24,0.9639945235592681,1.0,2,72,1.00000035924574,0.7083333333333334,0.0,1.0,1.0,1.0
5,low_to_high,0,1,54,2,72,0.9999986857452863,0.75,1,24,0.9271457996686943,1.0,2,72,0.9999989443244915,0.75,2.5857920527005973e-07,1.0,1.0,1.0
5,low_to_high,0,1,57,2,24,0.806855669711425,1.0,2,72,1.00000035924574,0.7916666666666666,2,24,0.8068598861239304,1.0,4.216412505475553e-06,1.0,1.0,1.0
5,low_to_high,0,1,60,1,48,3.045995807355589e-08,1.0,2,72,1.00000035924574,0.8333333333333334,2,72,0.9999988489161286,0.8333333333333334,0.9999988184561704,0.0,0.0,0.0
5,low_to_high,0,1,63,3,24,0.8862262331288414,1.0,3,24,0.952663170271906,1.0,3,24,0.8862264579653336,1.0,2.248364922019519e-07,1.0,1.0,1.0
5,low_to_high,0,1,66,2,72,0.12395561379187454,0.9166666666666666,1,24,3.0459958149967166e-08,1.0,2,48,0.1240695984972833,1.0,0.00011398470540875671,1.0,0.0,0.0
5,low_to_high,0,1,69,2,72,0.09289819139485064,0.9583333333333334,2,24,0.46370908962725804,1.0,2,48,0.09296235378793671,1.0,6.416239308607019e-05,1.0,0.0,0.0
5,low_to_high,0,1,72,3,24,0.4083567404723478,1.0,3,24,0.6515570822962322,1.0,3,24,0.4083567173979578,1.0,2.307439000981404e-08,1.0,1.0,1.0
5,low_to_high,0,1,75,1,24,0.9999999658925871,1.0,3,72,0.6341162008370057,1.0,1,24,0.9999999658895602,1.0,3.0269120543380268e-12,1.0,1.0,1.0
5,low_to_high,0,1,78,1,24,0.99593677177864,1.0,1,24,0.9883498576414065,1.0,1,24,0.9959385884476789,1.0,1.8166690388676798e-06,1.0,1.0,1.0
5,low_to_high,0,1,81,3,48,0.9999939036535136,1.0,1,72,0.9819391554581974,1.0,3,48,0.9999939036535136,1.0,0.0,1.0,1.0,1.0
5,low_to_high,0,1,84,3,48,0.9999939036535136,1.0,3,48,0.9999939036535136,1.0,3,48,0.9999939036535136,1.0,0.0,1.0,1.0,1.0
5,low_to_high,0,1,87,3,72,0.8341879400285109,1.0,1,48,0.9995078238064652,1.0,3,72,0.8341879372579574,1.0,2.770553564346301e-09,1.0,1.0,1.0
5,low_to_high,0,1,90,3,24,3.045993872368464e-07,1.0,2,48,9.13798622857188e-08,1.0,3,24,3.045993872368464e-07,1.0,0.0,1.0,1.0,1.0
5,low_to_high,0,1,93,3,24,0.1450887563619801,1.0,2,48,0.14788314240227676,1.0,3,24,0.14508875624017303,1.0,1.2180706443487566e-10,1.0,1.0,1.0
5,low_to_high,0,1,96,3,24,0.2862717967747323,1.0,2,72,0.9971588990115933,1.0,3,24,0.28627179673086733,1.0,4.3864967214091166e-11,1.0,1.0,1.0
5,low_to_high,0,1,99,2,72,0.9999980093509093,1.0,2,72,0.9999987424492848,1.0,2,72,0.9999981573654356,1.0,1.4801452630219813e-07,1.0,1.0,1.0
5,low_to_high,0,1,102,2,72,1.00000035924574,1.0,2,72,1.00000035924574,1.0,2,72,1.00000035924574,1.0,0.0,1.0,1.0,1.0
5,low_to_high,0,1,105,2,24,0.9332983089609589,1.0,3,72,0.9982693867615513,1.0,2,24,0.9332983095348958,1.0,5.739368980073323e-10,1.0,1.0,1.0
5,low_to_high,0,1,108,2,24,0.9051976442215792,1.0,3,24,0.9999989902053644,1.0,2,24,0.9051976442829102,1.0,6.13309403263429e-11,1.0,1.0,1.0
5,low_to_high,0,1,111,2,24,0.9089651905196774,1.0,3,72,0.9999987523564559,1.0,2,24,0.9089651905555588,1.0,3.5881408955162897e-11,1.0,1.0,1.0
5,low_to_high,0,1,114,2,24,0.8972711400186444,1.0,3,24,0.9999958924587974,1.0,2,24,0.8972711400336564,1.0,1.5011991649771517e-11,1.0,1.0,1.0
5,low_to_high,0,1,117,3,24,0.9454098972052672,1.0,3,24,0.9999958924587974,1.0,3,24,0.9454098972136559,1.0,8.388623129462758e-12,1.0,1.0,1.0
5,low_to_high,0,3,-60,2,72,0.9905426409495034,0.0,2,72,0.9905426409495034,0.0,2,72,0.9881866425903734,0.0,0.0023559983591300293,1.0,1.0,1.0
5,low_to_high,0,3,-57,2,72,0.9907042169541114,0.0,2,72,0.9907042169541114,0.0,2,72,0.9922543633578922,0.0,0.0015501464037808166,1.0,1.0,1.0
5,low_to_high,0,3,-54,1,24,3.0459958149967166e-08,0.0,1,24,3.0459958149967166e-08,0.0,2,72,0.9930841483980183,0.0,0.9930841179380602,0.0,0.0,0.0
5,low_to_high,0,3,-51,2,72,0.9983409325177315,0.0,2,72,0.9983409325177315,0.0,2,72,0.9947067668420491,0.0,0.0036341656756824214,1.0,1.0,1.0
5,low_to_high,0,3,-48,2,48,0.9999990215052298,0.0,2,48,0.9999990215052298,0.0,3,72,0.9999987523564559,0.0,2.6914877393480197e-07,0.0,0.0,0.0
5,low_to_high,0,3,-45,2,48,0.9999997993927447,0.0,2,48,0.9999997993927447,0.0,3,72,0.9999917208080128,0.0,8.078584731951999e-06,0.0,0.0,0.0
5,low_to_high,0,3,-42,2,48,0.9999997895418953,0.0,2,48,0.9999997895418953,0.0,3,72,0.9999799659817725,0.0,1.982356012275588e-05,0.0,0.0,0.0
5,low_to_high,0,3,-39,2,72,1.00000035924574,0.0,2,72,1.00000035924574,0.0,2,48,0.9999990215052298,0.0,1.3377405102543705e-06,1.0,0.0,0.0
5,low_to_high,0,3,-36,2,48,0.9999990215052298,0.0,2,48,0.9999990215052298,0.0,2,72,0.9785757416659062,0.0,0.021423279839323572,1.0,0.0,0.0
5,low_to_high,0,3,-33,3,48,0.9999963824105261,0.0,3,48,0.9999963824105261,0.0,3,48,0.8927486381565567,0.0,0.10724774425396943,1.0,1.0,1.0
5,low_to_high,0,3,-30,2,72,0.9999975399312646,0.0,2,72,0.9999975399312646,0.0,3,48,0.9999948855059192,0.0,2.654425345416378e-06,0.0,0.0,0.0
5,low_to_high,0,3,-27,2,72,0.9999956014746881,0.0,2,72,0.9999956014746881,0.0,3,72,0.9999987523564559,0.0,3.150881767721714e-06,0.0,1.0,0.0
5,low_to_high,0,3,-24,3,72,0.9999987523564559,0.0,3,72,0.9999987523564559,0.0,3,72,0.9999987523564559,0.0,0.0,1.0,1.0,1.0
5,low_to_high,0,3,-21,3,72,0.9999968658611389,0.0,3,72,0.9999968658611389,0.0,2,48,0.34450383441112137,0.0,0.6554930314500176,0.0,0.0,0.0
5,low_to_high,0,3,-18,3,72,0.9999906770697838,0.0,3,72,0.9999906770697838,0.0,1,24,0.623378146450903,0.0,0.3766125306188809,0.0,0.0,0.0
5,low_to_high,0,3,-15,3,24,0.9787219568802614,0.0,3,24,0.9787219568802614,0.0,1,72,3.0459958161388936e-08,0.0,0.9787219264203033,0.0,0.0,0.0
5,low_to_high,0,3,-12,1,24,0.5672434966454093,0.0,1,24,0.5672434966454093,0.0,2,48,0.5344906845567003,0.0,0.03275281208870895,0.0,0.0,0.0
5,low_to_high,0,3,-9,1,24,0.607671642293904,0.0,1,24,0.607671642293904,0.0,2,24,0.5382277156733777,0.0,0.06944392662052634,0.0,1.0,0.0
5,low_to_high,0,3,-6,1,24,0.6091514098089892,0.0,1,24,0.6091514098089892,0.0,2,24,0.5448476921090066,0.0,0.06430371769998255,0.0,1.0,0.0
5,low_to_high,0,3,-3,1,48,0.29891053810912277,0.0,1,48,0.29891053810912277,0.0,3,24,0.7365449303871697,0.0,0.43763439227804696,0.0,0.0,0.0
5,low_to_high,0,3,0,3,72,0.9948739371095043,0.0,3,72,0.9948739371095043,0.0,2,48,0.979443767209686,0.0,0.01543016989981838,0.0,0.0,0.0
5,low_to_high,0,3,3,3,72,0.9940007361707434,0.041666666666666664,2,48,0.9953517596662514,0.0625,2,48,0.9810164038856843,0.0625,0.01298433228505902,0.0,0.0,0.0
5,low_to_high,0,3,6,3,72,0.9988323710892738,0.08333333333333333,2,48,0.9999344166346236,0.125,2,24,0.9778114511608131,0.25,0.02102091992846067,0.0,0.0,0.0
5,low_to_high,0,3,9,3,72,0.9999987523564559,0.125,2,48,0.9999990215052298,0.1875,2,48,0.9999997478607626,0.1875,9.95504306766648e-07,0.0,0.0,0.0
5,low_to_high,0,3,12,3,48,0.9999957785599837,0.25,2,48,0.9999990215052298,0.25,2,72,0.9887709675194638,0.16666666666666666,0.011224811040519866,0.0,0.0,0.0
5,low_to_high,0,3,15,2,48,0.9777460949746869,0.3125,2,48,0.9999997974796341,0.3125,2,72,0.9904673206439811,0.20833333333333334,0.012721225669294234,1.0,0.0,0.0
5,low_to_high,0,3,18,2,72,0.9893752060927855,0.25,3,72,0.9932074043097385,0.25,2,72,0.9915104375200108,0.25,0.0021352314272252704,1.0,1.0,1.0
5,low_to_high,0,3,21,2,72,0.9890246940066272,0.2916666666666667,3,72,0.9925734627280239,0.2916666666666667,2,72,0.9883007218752677,0.2916666666666667,0.0007239721313594405,1.0,1.0,1.0
5,low_to_high,0,3,24,2,72,0.9957514976860066,0.3333333333333333,3,24,0.9999960139641653,1.0,2,72,0.9953515948867157,0.3333333333333333,0.00039990279929091876,1.0,1.0,1.0
5,low_to_high,0,3,27,2,72,0.9939147436000415,0.375,3,24,0.997632922708952,1.0,2,72,0.9935713006779153,0.375,0.00034344292212618033,1.0,1.0,1.0
5,low_to_high,0,3,30,2,72,0.9923669527694858,0.4166666666666667,3,72,0.9942202121577816,0.4166666666666667,2,48,0.9908183694453743,0.625,0.0015485833241115632,1.0,0.0,0.0
5,low_to_high,0,3,33,2,72,0.9943316989114311,0.4583333333333333,3,48,0.9940484574197055,0.6875,2,72,0.9951453887592693,0.4583333333333333,0.0008136898478381394,1.0,1.0,1.0
5,low_to_high,0,3,36,2,72,1.00000035924574,0.5,3,24,0.9999990894851198,1.0,2,72,0.9999990431335488,0.5,1.3161121912297347e-06,1.0,1.0,1.0
5,low_to_high,0,3,39,2,48,0.9999997730382162,0.8125,3,72,0.9999987523564559,0.5416666666666666,2,72,0.9914934806921856,0.5416666666666666,0.00850629234603062,1.0,0.0,0.0
5,low_to_high,0,3,42,2,72,0.9999966522790875,0.5833333333333334,3,72,0.9999556041933628,0.5833333333333334,2,72,0.9923908598621252,0.5833333333333334,0.007605792416962354,1.0,1.0,1.0
5,low_to_high,0,3,45,2,72,1.00000035924574,0.625,3,72,0.9961222969522588,0.625,2,72,0.9977529662557933,0.625,0.002247392989946695,1.0,1.0,1.0
5,low_to_high,0,3,48,2,72,1.00000035924574,0.6666666666666666,2,48,0.9960694885085922,1.0,2,48,0.993702003097604,1.0,0.006298356148136008,1.0,0.0,0.0
5,low_to_high,0,3,51,2,72,1.00000035924574,0.7083333333333334,2,48,0.9997751711256975,1.0,2,48,0.9999990215052298,1.0,1.3377405102543705e-06,1.0,0.0,0.0
5,low_to_high,0,3,54,2,72,1.00000035924574,0.75,2,48,0.9907064582189837,1.0,2,72,1.00000035924574,0.75,0.0,1.0,1.0,1.0
5,low_to_high,0,3,57,2,72,0.9999979949538692,0.7916666666666666,2,72,0.9928617571190304,0.7916666666666666,2,72,0.9999989538927564,0.7916666666666666,9.589388871855675e-07,1.0,1.0,1.0
5,low_to_high,0,3,60,2,72,0.9999987299024946,0.8333333333333334,2,48,0.9999997840657752,1.0,2,72,0.9999998120964673,0.8333333333333334,1.082193972656853e-06,1.0,1.0,1.0
5,low_to_high,0,3,63,1,72,3.0459958161388936e-08,0.875,1,72,0.7029967540346964,0.875,1,72,3.0459958161388936e-08,0.875,0.0,1.0,1.0,1.0
5,low_to_high,0,3,66,1,24,3.0459958149967166e-08,1.0,1,48,0.5333891010930423,1.0,1,72,3.0459958161388936e-08,0.9166666666666666,1.142176945513631e-17,1.0,0.0,0.0
5,low_to_high,0,3,69,1,72,3.0459958161388936e-08,0.9583333333333334,1,72,0.9062845816528549,0.9583333333333334,1,72,3.0459958161388936e-08,0.9583333333333334,0.0,1.0,1.0,1.0
5,low_to_high,0,3,72,1,24,1.0000001949941009,1.0,1,24,0.9807778826776962,1.0,1,24,1.0000001949941009,1.0,0.0,1.0,1.0,1.0
5,low_to_high,0,3,75,1,24,0.999999981386909,1.0,1,24,0.9662379739078766,1.0,1,24,0.9999999813809806,1.0,5.9284799291958734e-12,1.0,1.0,1.0
5,low_to_high,0,3,78,1,24,0.9985558633109048,1.0,3,48,0.9999939036535136,1.0,1,24,0.9985593386861951,1.0,3.475375290218352e-06,1.0,1.0,1.0
5,low_to_high,0,3,81,1,24,0.9999998406104748,1.0,1,24,0.9999999567755378,1.0,1,24,0.9999998405988786,1.0,1.1596168469907298e-11,1.0,1.0,1.0
5,low_to_high,0,3,84,3,72,0.9945887030701096,1.0,1,24,1.0000001949941009,1.0,3,72,0.9939981411916082,1.0,0.0005905618785013722,1.0,1.0,1.0
5,low_to_high,0,3,87,1,48,0.976080663254035,1.0,1,24,0.4845195088341154,1.0,1,48,0.9760951655029758,1.0,1.4502248940839735e-05,1.0,1.0,1.0
5,low_to_high,0,3,90,3,24,0.8508180006430328,1.0,2,72,0.8138323246880049,1.0,3,24,0.8508179999300968,1.0,7.129360435342846e-10,1.0,1.0,1.0
5,low_to_high,0,3,93,2,48,0.03677552757897689,1.0,1,24,3.0459958149967166e-08,1.0,2,24,0.036807552061214395,1.0,3.2024482237505425e-05,1.0,0.0,0.0
5,low_to_high,0,3,96,2,48,0.04338421532729222,1.0,2,48,0.9999997995388102,1.0,2,48,0.04338421623435957,1.0,9.070673517852512e-10,1.0,1.0,1.0
5,low_to_high,0,3,99,2,72,0.9986483901634471,1.0,2,48,0.9999997799432117,1.0,2,72,0.9987133134918139,1.0,6.492332836682824e-05,1.0,1.0,1.0
5,low_to_high,0,3,102,1,48,0.34020533660834157,1.0,2,48,0.999999796615724,1.0,1,24,0.3414809293023631,1.0,0.0012755926940215545,1.0,0.0,0.0
5,low_to_high,0,3,105,1,24,0.7105586944610834,1.0,3,72,0.9999985605127736,1.0,1,24,0.7105586944605066,1.0,5.768718835952313e-13,1.0,1.0,1.0
5,low_to_high,0,3,108,2,48,0.8345277175921954,1.0,3,72,0.9999793454275846,1.0,2,48,0.8345277177335153,1.0,1.413199557376288e-10,1.0,1.0,1.0
5,low_to_high,0,3,111,2,24,0.9036649269633811,1.0,3,48,0.9791755841580382,1.0,2,24,0.9036649269986053,1.0,3.5224267946887267e-11,1.0,1.0,1.0
5,low_to_high,0,3,114,2,72,0.8896369176260214,1.0,3,48,0.9775635347418343,1.0,2,72,0.8896369177012229,1.0,7.520151168449729e-11,1.0,1.0,1.0
5,low_to_high,0,3,117,2,72,0.8980772700202612,1.0,3,24,0.9963752485422385,1.0,2,72,0.8980772701265242,1.0,1.0626299840055253e-10,1.0,1.0,1.0
5,low_to_high,0,6,-60,2,72,0.9869780624884448,0.0,2,72,0.9869780624884448,0.0,1,48,0.34693301343033905,0.0,0.6400450490581058,0.0,0.0,0.0
5,low_to_high,0,6,-57,2,72,0.9896972046976957,0.0,2,72,0.9896972046976957,0.0,2,72,0.9901689531569025,0.0,0.00047174845920672226,1.0,1.0,1.0
5,low_to_high,0,6,-54,2,72,0.9906508172412032,0.0,2,72,0.9906508172412032,0.0,2,72,0.9925501184104788,0.0,0.0018993011692756134,1.0,1.0,1.0
5,low_to_high,0,6,-51,2,72,0.9936341560725538,0.0,2,72,0.9936341560725538,0.0,2,48,0.9999997988059653,0.0,0.006365642733411558,1.0,0.0,0.0
5,low_to_high,0,6,-48,2,72,0.9908586688737558,0.0,2,72,0.9908586688737558,0.0,2,48,0.9999997680923947,0.0,0.009141099218638815,1.0,0.0,0.0
5,low_to_high,0,6,-45,2,48,0.9999990215052298,0.0,2,48,0.9999990215052298,0.0,3,72,0.9999987523564559,0.0,2.6914877393480197e-07,0.0,0.0,0.0
5,low_to_high,0,6,-42,2,48,0.9999980506401579,0.0,2,48,0.9999980506401579,0.0,3,72,0.9989247116858926,0.0,0.0010733389542653127,0.0,0.0,0.0
5,low_to_high,0,6,-39,2,48,0.9968824842199356,0.0,2,48,0.9968824842199356,0.0,3,72,0.9962398386797653,0.0,0.0006426455401703501,0.0,0.0,0.0
5,low_to_high,0,6,-36,2,72,0.9959299286880579,0.0,2,72,0.9959299286880579,0.0,2,48,0.9924858953736022,0.0,0.003444033314455641,1.0,0.0,0.0
5,low_to_high,0,6,-33,2,72,0.9999961403646483,0.0,2,72,0.9999961403646483,0.0,3,48,0.9942148488349875,0.0,0.0057812915296608924,0.0,0.0,0.0
5,low_to_high,0,6,-30,2,72,0.9999978954877203,0.0,2,72,0.9999978954877203,0.0,3,48,0.996396204564132,0.0,0.0036016909235883077,0.0,0.0,0.0
5,low_to_high,0,6,-27,2,72,0.9999974884964753,0.0,2,72,0.9999974884964753,0.0,3,72,0.9999987523564559,0.0,1.2638599805603334e-06,0.0,1.0,0.0
5,low_to_high,0,6,-24,2,72,0.9999971029320748,0.0,2,72,0.9999971029320748,0.0,3,72,0.9999987523564559,0.0,1.6494243810782905e-06,0.0,1.0,0.0
5,low_to_high,0,6,-21,3,72,0.9999987523564559,0.0,3,72,0.9999987523564559,0.0,3,72,0.9999957558353679,0.0,2.996521087927917e-06,1.0,1.0,1.0
5,low_to_high,0,6,-18,3,72,0.999991698478925,0.0,3,72,0.999991698478925,0.0,1,24,3.0459958149967166e-08,0.0,0.9999916680189669,0.0,0.0,0.0
5,low_to_high,0,6,-15,1,48,0.5740686965797692,0.0,1,48,0.5740686965797692,0.0,1,24,0.6282700639082582,0.0,0.054201367328489014,1.0,0.0,0.0
5,low_to_high,0,6,-12,3,24,0.9791803070893408,0.0,3,24,0.9791803070893408,0.0,1,72,0.41553240745427056,0.0,0.5636478996350702,0.0,0.0,0.0
5,low_to_high,0,6,-9,2,24,0.929366365416523,0.0,2,24,0.929366365416523,0.0,1,24,3.0459958149967166e-08,0.0,0.9293663349565648,0.0,1.0,0.0
5,low_to_high,0,6,-6,3,48,0.976818843959974,0.0,3,48,0.976818843959974,0.0,1,24,3.0459958149967166e-08,0.0,0.9768188135000159,0.0,0.0,0.0
5,low_to_high,0,6,-3,2,72,0.9315428382918859,0.0,2,72,0.9315428382918859,0.0,1,24,3.0459958149967166e-08,0.0,0.9315428078319278,0.0,0.0,0.0
5,low_to_high,0,6,0,2,24,1.0000041241331297,0.0,2,24,1.0000041241331297,0.0,2,48,0.9689789652440174,0.0,0.03102515888911228,1.0,0.0,0.0
5,low_to_high,0,6,3,2,24,0.9999998569791884,0.125,2,24,1.0000041241331297,0.125,2,48,0.9791812246697259,0.0625,0.02081863230946246,1.0,0.0,0.0
5,low_to_high,0,6,6,2,24,0.9999998322485408,0.25,2,24,1.0000041241331297,0.25,2,24,0.9699933066883116,0.25,0.030006525560229202,1.0,1.0,1.0
5,low_to_high,0,6,9,3,72,0.9990588644193826,0.125,2,48,0.9940667547038907,0.1875,2,72,0.9856054013568708,0.125,0.013453463062511828,0.0,1.0,0.0
5,low_to_high,0,6,12,2,24,0.9999999171073893,0.5,2,48,0.9955881474472991,0.25,2,72,0.9887573752072022,0.16666666666666666,0.011242541900187142,1.0,0.0,0.0
5,low_to_high,0,6,15,2,24,1.0000041241331297,0.625,2,48,0.9999997522962337,0.3125,2,72,0.9895419587814877,0.20833333333333334,0.010462165351642017,1.0,0.0,0.0
5,low_to_high,0,6,18,2,72,0.9857675022060426,0.25,2,48,0.9999990215052298,0.375,2,72,0.990854634366149,0.25,0.005087132160106367,1.0,1.0,1.0
5,low_to_high,0,6,21,2,72,0.9893578691416516,0.2916666666666667,3,72,0.9912180774647675,0.2916666666666667,2,72,0.9903987151385003,0.2916666666666667,0.0010408459968487271,1.0,1.0,1.0
5,low_to_high,0,6,24,2,72,0.9921168160996545,0.3333333333333333,2,72,0.9809856732981426,0.3333333333333333,2,72,0.9913735112238496,0.3333333333333333,0.0007433048758048733,1.0,1.0,1.0
5,low_to_high,0,6,27,2,72,0.9948206329363604,0.375,2,72,0.9813956501083699,0.375,2,72,0.994101407309815,0.375,0.0007192256265453612,1.0,1.0,1.0
5,low_to_high,0,6,30,2,72,0.9933864925290147,0.4166666666666667,3,72,0.9935124371217485,0.4166666666666667,2,72,0.991800571081214,0.4166666666666667,0.0015859214478006756,1.0,1.0,1.0
5,low_to_high,0,6,33,2,72,0.9926422675035405,0.4583333333333333,3,72,0.995094254351216,0.4583333333333333,2,72,0.9842666962178783,0.4583333333333333,0.008375571285662131,1.0,1.0,1.0
5,low_to_high,0,6,36,2,72,0.9963288698590094,0.5,3,48,0.9920896860690515,0.75,2,72,0.9990925119456444,0.5,0.002763642086635043,1.0,1.0,1.0
